5,15,500,2,8,6,4,7,4,8,10,491,58.9957
5,15,500,2,8,6,4,7,4,8,10,473,58.1576
5,15,500,2,8,9,4,7,4,8,10,302,74.5063
5,15,500,2,8,2,4,7,4,8,10,499,29.0321
10,20,500,2,8,2,4,7,4,8,10,496,27.6991
10,20,500,2,8,2,4,7,10,8,10,498,25.4987
10,20,500,2,8,2,8,7,10,8,10,495,24.098
10,20,500,2,8,2,8,7,10,8,1,491,23.1415
10,20,500,2,8,2,7,7,10,8,1,488,23.7247
10,20,500,2,8,2,7,7,10,8,4,497,23.7737
10,20,500,2,8,2,7,7,10,8,4,499,24.0383
10,20,500,2,8,2,7,7,1,8,4,480,23.7198
10,20,500,2,8,2,7,7,1,8,2,498,24.4794
10,20,500,2,8,2,7,7,2,8,2,489,23.612
10,20,500,2,8,2,7,7,6,8,2,482,23.6757
10,20,500,2,8,2,7,1,6,8,2,497,24.2589
10,20,500,2,8,2,7,1,6,8,2,492,23.0435
10,20,500,2,8,2,7,1,10,8,2,497,22.573
5,15,500,2,8,2,7,1,10,8,2,473,22.1516
8,18,500,2,8,2,7,1,10,8,2,500,23.1317
8,18,500,2,8,2,7,1,2,8,2,487,24.4696
