1,13,500,8,4,1,5,2,3,2,2,313,43.2225
1,13,500,8,4,1,5,2,3,2,8,370,45.0465
1,13,500,8,4,6,5,2,3,2,8,495,62.2263
1,13,500,8,4,6,5,2,3,2,4,490,60.0652
1,13,500,8,4,6,4,2,3,2,4,500,68.7094
1,8,500,3,4,6,4,2,3,2,4,429,72.0405
8,15,500,3,4,6,4,2,3,2,4,500,91.9267
8,15,500,3,4,4,4,2,3,2,4,492,79.3464
8,15,500,3,4,4,9,2,3,2,4,497,73.1905
8,15,500,3,4,4,9,2,3,10,4,491,71.4951
8,15,500,3,4,4,9,2,3,10,4,475,70.0378
8,14,500,2,4,4,9,2,3,10,4,491,69.3738
8,14,500,2,4,4,9,2,3,10,4,499,74.6082
8,17,500,5,4,4,9,2,3,10,4,495,70.3354
8,17,500,5,4,4,10,2,3,10,4,499,63.9017
8,17,500,5,4,4,2,2,3,10,4,500,85.8596
8,17,500,5,4,4,2,2,3,10,4,496,75.847
8,17,500,5,4,5,2,2,3,10,4,498,88.3676
8,17,500,5,4,5,2,2,10,10,4,498,63.9411
8,17,500,5,4,2,2,2,10,10,4,500,52.9673
8,16,500,4,4,2,2,2,10,10,4,497,55.2573
8,16,500,4,4,2,2,2,10,10,4,497,55.4754
8,16,500,4,4,2,2,2,10,10,4,472,51.3911
8,16,500,4,4,8,2,2,10,10,4,496,68.8286
8,13,500,4,1,8,2,2,10,10,4,494,64.2189
8,13,500,4,1,5,2,2,10,10,4,500,66.3304
4,9,500,4,1,5,2,2,10,10,4,472,62.6724
4,9,500,4,1,5,2,3,10,10,4,500,71.6737
4,9,500,4,1,5,2,3,10,6,4,500,77.0269
4,9,500,4,1,5,2,3,10,6,4,497,73.8148
4,9,500,4,1,4,2,3,10,6,4,500,78.9304
4,14,500,9,1,4,2,3,10,6,4,497,67.7083
4,14,500,9,1,5,2,3,10,6,4,483,69.8596
4,14,500,9,1,5,10,3,10,6,4,499,68.9573
4,14,500,9,1,5,10,3,10,6,3,494,66.6278
4,15,500,9,2,5,10,3,10,6,3,500,68.7096
4,15,500,9,2,5,10,3,10,6,3,496,65.1208
4,15,500,9,2,7,10,3,10,6,3,496,66.7268
4,15,500,9,2,7,3,3,10,6,3,500,75.2425
4,15,500,9,2,7,9,3,10,6,3,493,65.0516
4,14,500,9,1,7,9,3,10,6,3,500,66.5386
2,12,500,9,1,7,9,3,10,6,3,488,62.3453
9,19,500,9,1,7,9,3,10,6,3,497,73.5573
6,16,500,9,1,7,9,3,10,6,3,495,75.2825
6,16,500,9,1,7,9,3,10,7,3,489,70.8807
6,16,500,9,1,7,9,3,10,7,1,500,72.2091
6,16,500,9,1,7,7,3,10,7,1,497,68.6403
6,17,500,9,2,7,7,3,10,7,1,497,67.0242
6,17,500,9,2,7,7,3,1,7,1,494,114.261
7,18,500,9,2,7,7,3,1,7,1,495,107.857
7,18,500,9,2,7,7,3,1,7,1,485,101.047
6,17,500,9,2,7,7,3,1,7,1,500,112.397
6,17,500,9,2,7,7,3,1,10,1,498,101.582
6,17,500,9,2,7,1,3,1,10,1,493,121.458
6,22,500,9,7,7,1,3,1,10,1,500,120.993
6,22,500,9,7,5,1,3,1,10,1,497,110.792
6,22,500,9,7,5,4,3,1,10,1,483,96.1894
6,22,500,9,7,5,4,3,1,8,1,500,96.9726
6,23,500,9,8,5,4,3,1,8,1,495,96.9032
6,23,500,9,8,5,4,3,1,1,1,487,98.6281
6,23,500,9,8,7,4,3,1,1,1,476,99.0742
6,23,500,9,8,6,4,3,1,1,1,500,106.618
6,18,500,9,3,6,4,3,1,1,1,498,105.944
6,18,500,9,3,6,4,3,1,1,1,500,106.202
6,18,500,9,3,4,4,3,1,1,1,495,82.6974
6,18,500,9,3,4,4,3,1,9,1,490,87.7928
6,18,500,9,3,10,4,3,1,9,1,500,127.555
6,18,500,9,3,10,4,1,1,9,1,500,77.4926
4,16,500,9,3,10,4,1,1,9,1,499,76.9674
4,16,500,9,3,10,4,1,1,7,1,499,79.1781
7,19,500,9,3,10,4,1,1,7,1,496,83.7581
7,19,500,9,3,10,4,1,1,8,1,497,82.7269
7,19,500,9,3,10,4,1,1,8,1,500,82.1918
7,19,500,9,3,10,4,5,1,8,1,500,140.353
7,19,500,9,3,10,5,5,1,8,1,486,134.256
7,19,500,9,3,10,5,6,1,8,1,490,140.383
3,15,500,9,3,10,5,6,1,8,1,487,142.286
3,20,500,9,8,10,5,6,1,8,1,482,135.585
3,14,500,3,8,10,5,6,1,8,1,492,150.812
3,16,500,5,8,10,5,6,1,8,1,491,141.503
3,16,500,5,8,1,5,6,1,8,1,263,43.4406
3,16,500,5,8,1,5,6,1,8,10,206,42.3005
3,15,500,5,7,1,5,6,1,8,10,316,43.054
3,15,500,5,7,1,5,6,1,8,10,338,42.1618
3,12,500,5,4,1,5,6,1,8,10,328,42.9251
3,12,500,5,4,1,5,6,1,1,10,313,42.8458
3,12,500,5,4,1,5,6,1,1,10,189,45.3737
3,12,500,5,4,1,5,6,1,1,9,328,42.36
3,12,500,5,4,1,5,6,1,1,6,358,42.2312
3,12,500,5,4,1,5,6,1,6,6,413,42.1618
7,16,500,5,4,1,5,6,1,6,6,299,42.36
7,20,500,9,4,1,5,6,1,6,6,244,42.1618
7,20,500,9,4,1,10,6,1,6,6,168,42.1618
7,20,500,9,4,1,10,6,10,6,6,172,42.1618
7,18,500,9,2,1,10,6,10,6,6,127,42.3997
1,12,500,9,2,1,10,6,10,6,6,186,43.0837
1,12,500,9,2,1,10,6,10,6,6,436,42.8359
1,12,500,9,2,1,2,6,10,6,6,499,59.3215
1,12,500,9,2,1,2,6,10,10,6,498,55.2176
1,17,500,9,7,1,2,6,10,10,6,495,54.3849
1,17,500,9,7,1,2,6,10,10,6,498,57.0417
1,17,500,9,7,1,2,6,10,6,6,497,56.8434
1,17,500,9,7,1,2,2,10,6,6,498,42.588
1,17,500,9,7,1,2,2,10,6,6,428,42.4889
6,22,500,9,7,1,2,2,10,6,6,494,42.588
6,22,500,9,7,1,2,2,10,1,6,414,42.1717
6,22,500,9,7,5,2,2,10,1,6,495,57.0216
6,22,500,9,7,5,2,2,10,9,6,498,51.5398
6,22,500,9,7,5,2,2,10,9,6,497,53.4233
6,22,500,9,7,5,2,6,10,9,6,497,104.893
6,22,500,9,7,4,2,6,10,9,6,494,98.7371
6,19,500,9,4,4,2,6,10,9,6,494,98.6675
5,18,500,9,4,4,2,6,10,9,6,495,100.145
5,19,500,10,4,4,2,6,10,9,6,500,102.028
10,24,500,10,4,4,2,6,10,9,6,481,98.063
10,24,500,10,4,4,2,6,10,9,7,496,100.184
10,24,500,10,4,4,2,4,10,9,7,499,90.0036
10,24,500,10,4,4,2,4,9,9,7,497,85.8892
10,24,500,10,4,4,2,4,8,9,7,498,89.2996
10,24,500,10,4,4,2,4,8,9,7,491,89.2498
10,27,500,10,7,4,2,4,8,9,7,500,88.7147
